,title,href,img,loc,price,etc
116,항공우주박물관+그림카페|제주카페|서귀포카페,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111609186,https://www.jejumobile.kr/datas/f5f0c1b93ebe444147346d7fc8d81add.jpg,서귀포시 서부,"9,800",
117,마을체험_알제이 도마만들기 체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111630835,https://www.jejumobile.kr/datas/eb1b2b12a0b8779a97f36e1dacca38a6.jpg,제주시 서부,"5,000",
118,마을체험_알제이 어음마을 허브스머지 체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111636924,https://www.jejumobile.kr/datas/5873d90a7b0d276cfe37f1da03cc5929.jpg,제주시 서부,"28,000",
119,마을체험_알제이 감귤뱅쇼만들기 체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111638289,https://www.jejumobile.kr/datas/d7a66c2e7329d0dd3e36b047526be70a.jpg,제주시 서부,"30,000",예약필수
120,마을체험_알제이 월령마을 백년초 아이스크림스무디 만들기체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111639193,https://www.jejumobile.kr/datas/1a9b0d07e5cd0c987a0f58263dbf942d.jpg,제주시 서부,"15,000",예약필수
121,마을체험_알제이 감귤샹그리아만들기체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111639786,https://www.jejumobile.kr/datas/f418b997cc0a29c306e9664b0204fadc.jpg,제주시 서부,"30,000",예약필수
122,피규어뮤지엄 제주,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111161436,https://www.jejumobile.kr/datas/74c7eedbdfefb9478d6bfc8319176ec8.JPG,서귀포시 서부,"8,100",
123,화조원_조류동물원,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111193163,https://www.jejumobile.kr/datas/dbc06662f35c08c2790760d6a0e82155.jpg,제주시 서부,"11,900",
124,마라도정기여객선_운진항,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111529376,https://www.jejumobile.kr/datas/4bd659cd4ccce86d21c8fe83e433e0f8.jpg,서귀포시 서부,"8,500",예약필수
125,제주레일바이크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111173523,https://www.jejumobile.kr/datas/8f16f3400389db07bd79495308240a78.jpg,제주시 동부,"10,800",
126,아이스뮤지엄3D착시아트+플레이박스VR_수목원테마파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111213946,https://www.jejumobile.kr/datas/ccbd87615b7212915c7ab40ab69a2cf4.jpg,제주시,"13,000",
127,아이스뮤지엄3D착시아트+5D영상+벧디_디저트카페 이용권_수목원테마파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111489419,https://www.jejumobile.kr/datas/00998e1f272b5c0c9f88cf9b75ca12dd.jpg,제주시,"19,000",
128,아이스뮤지엄3D착시아트+5D영상+쿠키만들기체험_수목원테마파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111496813,https://www.jejumobile.kr/datas/5544a749505dc8de9bac81f7b8fa3824.jpg,제주시,"30,000",
129,산방산탄산온천,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111174095,https://www.jejumobile.kr/datas/8893f450b10e76ab3418aa26d783947c.jpg,서귀포시 서부,"5,700",
130,다이나믹메이즈,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111174686,https://www.jejumobile.kr/datas/6a44e677ea5a61c6c5e026a2a46113bc.jpg,서귀포시 동부,"8,000",
131,제주핫플 아메리카노 택1 |제주카페|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111302573,https://www.jejumobile.kr/datas/6ec4514e44a9a7e9ffb26e2db657f02c.jpg,"제주시,서귀포시 동부,서귀포시 서부","1,900",
132,뽀로로앤타요테마파크 뽀로로 파크 존 이용권,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111381608,https://www.jejumobile.kr/datas/80b53d63d4ade6500ff35bee400123f6.jpg,서귀포시 서부,"12,000",
133,메종글래드 삼다정 조식뷔페,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111697399,https://www.jejumobile.kr/datas/be84c014bd0414dcd8fbcc5e92d4fcae.jpg,제주시,"21,500",예약필수
134,코코몽에코파크|친환경프리미엄테마파크|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111170137,https://www.jejumobile.kr/datas/aefcf5f163f5b6f18e68c17639e46d1f.jpg,서귀포시 동부,"12,700",
135,브릭캠퍼스,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111263315,https://www.jejumobile.kr/datas/5ce17d3ee8addcc0dc5a06ec8c8d97fc.jpg,제주시,"14,400",
136,2월 22일 카페 |제주카페|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111390884,https://www.jejumobile.kr/datas/0f33c60f2319a23e6f8abf58c1feba8a.jpg,제주시,"4,500",
137,뽀로로앤타요테마파크 타요 트램폴린 존 이용권,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111413369,https://www.jejumobile.kr/datas/6f36273b3e733ad9579c14090b2ba668.jpg,서귀포시 서부,"12,000",
138,액트 락볼링장_신화월드점,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111440469,https://www.jejumobile.kr/datas/805e2d68afc4ff20fa099e02f7466574.jpg,서귀포시 서부,"3,000",예약필수
139,생각하는정원 입장권,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111173886,https://www.jejumobile.kr/datas/20fef47b91064b77d0b821bfd334cc6d.jpg,제주시 서부,"6,000",
140,아이스뮤지엄3D착시아트+초콜릿만들기체험_수목원테마파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111218452,https://www.jejumobile.kr/datas/bdc9352817fdf482cd12aea346a2fadf.jpg,제주시,"22,000",
141,생각하는정원 입장권+커피 PKG,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111693503,https://www.jejumobile.kr/datas/ae731041237dc1cf59db4addca2f4f45.jpg,제주시 서부,"16,000",
142,낙타트래킹_낙타체험|제주|체험|동부|액티비티,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111175357,https://www.jejumobile.kr/datas/004b8040dcdf96246da856b13fe8ba99.jpg,서귀포시 동부,"6,500",
143,제주어부_제주배낚시체험 기획전,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111241263,https://www.jejumobile.kr/datas/2529a8bc0711f6303514d555992923e7.jpg,"제주시 서부,서귀포시","12,000",예약필수
144,제주 주상절리 배낚시체험|요트배낚시,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111551111,https://www.jejumobile.kr/datas/87d66abf3c61557f1790969ad1546550.jpg,서귀포시,"180,000",예약필수
145,차귀도달래배낚시_사전예약필수,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111175314,https://www.jejumobile.kr/datas/471cb64ae1481a16ab340b7221fa5404.jpg,제주시 서부,"12,000",
146,점보빌리지 코끼리테마쇼+바나나 먹이주기,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111173115,https://www.jejumobile.kr/datas/3b68147328a6a970388f8f683cfd68ea.JPG,서귀포시 서부,"10,000",
147,점보빌리지 코끼리테마쇼,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111311798,https://www.jejumobile.kr/datas/2c98fbf5440a107438e2ad080b352cc2.JPG,서귀포시 서부,"10,000",
148,|경기도 파주| 파주월롱딸기농장_딸기체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111506008,https://www.jejumobile.kr/datas/7e33e030a2e9095f9383eb3e8bd06d5e.jpg,,"7,800",예약필수
149,제주핫플버스_서부감성투어_봄코스,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111643379,https://www.jejumobile.kr/datas/804979a73007bab1b3007d46ea63fb50.jpg,서귀포시 동부,"29,800",
150,제주핫플버스_동부감성투어_봄코스,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111766664,https://www.jejumobile.kr/datas/266ecdfd92e930b147314a3fa3366e36.jpg,서귀포시 동부,"29,800",
151,세계자동차+피아노박물관,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111270579,https://www.jejumobile.kr/datas/860d8af9fbced09c282e0693b8056a11.jpg,서귀포시 서부,"10,500",
152,제주 오늘은녹차족욕_오늘은 녹차한잔,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111481947,https://www.jejumobile.kr/datas/ab306e91d57b5dd8237b28b7bbce258d.jpg,서귀포시 동부,"9,000",
153,호텔 시리우스 스파|테라피,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111645718,https://www.jejumobile.kr/datas/18096f28be138d0d5f6984685aef49a6.jpg,제주시,"75,000",예약필수
154,고흐의 정원,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111330550,https://www.jejumobile.kr/datas/ee9d322b4b9442e57aa7845dbef7a12e.jpg,서귀포시 동부,"7,000",
155,상효원,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111163933,https://www.jejumobile.kr/datas/e68e74896850c5ef6ee40baaf48a7474.jpg,서귀포시,"4,500",
156,마라도가는여객선_송악산항,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111526351,https://www.jejumobile.kr/datas/c7c5dd97356a506458f3da2a46488ccd.jpg,서귀포시 서부,"8,500",예약필수
157,캐릭파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111164030,https://www.jejumobile.kr/datas/70913f5bc767cdddfefe86000a1e40d6.jpg,제주시 동부,"9,000",
158,서귀포배낚시 - 서귀포그랑블루호,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111170214,https://www.jejumobile.kr/datas/eaced80d099ccc4abb072def473186f3.jpg,서귀포시 동부,"15,000",예약필수
159,제주 난타공연,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111170309,https://www.jejumobile.kr/datas/d3158529d17200e6defee46b18eeff79.jpg,제주시,"24,000",예약필수
160,서귀포유람선,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111170596,https://www.jejumobile.kr/datas/a6fe259e55ed2df06e3cb8833655e818.jpg,서귀포시,"8,000",예약필수
161,아프리카박물관,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111170935,https://www.jejumobile.kr/datas/48fc766ce7406f6ace776133b4b23993.jpg,서귀포시,"7,300",
162,유리박물관,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111171539,https://www.jejumobile.kr/datas/655007db6a8e6142b6b2ca355b80a228.jpg,서귀포시,"6,000",
163,하늘여행 행글라이더,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111171689,https://www.jejumobile.kr/datas/86c1dd7276ec8b1898b2d27e24bde310.jpg,서귀포시 서부,"9,400",
164,제주해양동물박물관,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111171695,https://www.jejumobile.kr/datas/b2766be864832e01d8b52a9355ff873e.jpg,서귀포시 동부,"5,900",
165,김녕왕발통_|제주왕발통|전동바이크|전기자전거|월정리왕발통,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111172730,https://www.jejumobile.kr/datas/c75c8e2410ba32f461fe58a4182ceeab.jpg,제주시 동부,"15,000",예약필수
166,중문 초콜릿랜드 입장 |초콜릿만들기체험|피자만들기체험|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111172793,https://www.jejumobile.kr/datas/3cd807865f23d2285c03ffbcdfff4f32.JPG,서귀포시,"1,500",예약필수
167,이상한나라의앨리스,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111172849,https://www.jejumobile.kr/datas/497db8ff1ce2d87032a763e4ec804665.jpg,서귀포시 서부,"4,100",
168,더힐링타임 족욕체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111172961,https://www.jejumobile.kr/datas/1b0fb44c8593b620c9c14d7d10d4c8e4.jpg,제주시,"8,000",
169,쇠소깍배낚시_캡틴호,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111173160,https://www.jejumobile.kr/datas/a402c2cfd404f6b95f369e9377e6150f.jpg,서귀포시,"20,000",예약필수
170,김녕요트투어,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111174036,https://www.jejumobile.kr/datas/c7721258d8681c68acfc1ef18d8beede.jpg,제주시 동부,"35,000",예약필수
171,중문승마공원,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111174361,https://www.jejumobile.kr/datas/fa75a58b2c9807261b6f8dc0d2242ddf.jpg,서귀포시,"22,900",
172,삼성혈,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111174685,https://www.jejumobile.kr/datas/2eb258ff5b386e5f80827a3060fb86b9.jpg,제주시,"1,350",
173,제주이야기 행원본점_천연화장품 만들기 체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111174763,https://www.jejumobile.kr/datas/c4c1766dad255e50dab36c2b85fba91e.jpg,제주시 동부,"7,000",예약필수
174,점보빌리지 코끼리트래킹,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111175056,https://www.jejumobile.kr/datas/af5f693c505603547f5ca866cff84fc0.JPG,서귀포시 서부,"14,500",
175,서귀포 신나는 배낚시_천일호,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111175207,https://www.jejumobile.kr/datas/257ff220ad93a298f695f2303bdac3b8.jpg,서귀포시,"20,000",예약필수
176,산방산유람선_산방산사랑의유람선,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111175225,https://www.jejumobile.kr/datas/63ea92ed56ba42d8b7c5d87effd1e719.jpg,서귀포시 서부,"8,000",예약필수
177,노리매테마파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111175987,https://www.jejumobile.kr/datas/d810210871c2268cf3082918f28f0b58.jpg,서귀포시 서부,"4,000",
178,제주돌마을공원,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111176332,https://www.jejumobile.kr/datas/9fd5319e8fafc730d9a3b06dbcf1adda.jpg,제주시 서부,"2,500",
179,건강과성박물관,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111177011,https://www.jejumobile.kr/datas/520e16450d884c22a9e924c367951d3f.jpg,서귀포시 서부,"10,500",
180,숨도박물관,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111177032,https://www.jejumobile.kr/datas/45edc6ceab98646e066519cdf72e7a80.jpg,서귀포시,"3,000",
181,제주 하모해양레저,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111177619,https://www.jejumobile.kr/datas/a0ebfb453ac922bab0438a31f50db5d7.jpg,서귀포시 서부,"25,000",예약필수
182,도자기체험카페,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111178097,https://www.jejumobile.kr/datas/51a8724fc4468656780c54db1770564d.jpg,서귀포시,"3,900",예약필수
183,서귀포 위미배낚시_남진호,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111178290,https://www.jejumobile.kr/datas/495c5369211584448aafb9470ffee86e.jpg,서귀포시,"15,000",예약필수
184,제주바다체험장,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111178508,https://www.jejumobile.kr/datas/1bca6c05afc61f4084e177f0936bfbd9.jpg,제주시 동부,"8,900",
185,쇠소깍제트보트,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111179722,https://www.jejumobile.kr/datas/519b5439c245793a2290be1c568cb8b9.jpg,서귀포시,"18,000",예약필수
186,송악카트체험장,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111179730,https://www.jejumobile.kr/datas/049b32c2d6015dd137f8768283794eb4.jpg,서귀포시 서부,"8,900",
187,제주패들보드 서핑클럽,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111191411,https://www.jejumobile.kr/datas/1ec7c0e490c9688abc7a74cd357a6533.jpg,제주시,"55,000",예약필수
188,테라피샹그릴라,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111193007,https://www.jejumobile.kr/datas/7e06d1ad90b9e058e719461f6762cb00.jpg,서귀포시,"40,000",예약필수
189,이어도관광승마장,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111194911,https://www.jejumobile.kr/datas/d2faf19e0e8885e9fef976310cc9bb4b.jpg,서귀포시 동부,"8,200",예약필수
190,바구스서핑스쿨,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111195484,https://www.jejumobile.kr/datas/e7d8282f0fd7cb1a6f2cbe282fd1e5b3.jpg,제주시,"40,000",
191,코바다이빙스쿨 투명카약_패들보드_스노쿨링,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111198361,https://www.jejumobile.kr/datas/4e90c7b63f9ef6c81d11830baec7f562.jpg,제주시,"9,000",예약필수
192,스쿠버다이빙 코바다이빙스쿨,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111201832,https://www.jejumobile.kr/datas/da62d270e80b266ec020d55b46e1a5c8.jpg,제주시,"55,000",예약필수
193,서귀포다이브_오픈워터자격증,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111212187,https://www.jejumobile.kr/datas/a1859bb16883e59ec512c22dc4db0b8a.jpg,서귀포시,"590,000",예약필수
194,돈키쥬쥬 _제주도 미니동물원,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111212910,https://www.jejumobile.kr/datas/eaa65b5463c18f77b40b5256558bdf82.jpg,제주시,"6,000",
195,서귀포다이브_스쿠버체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111219570,https://www.jejumobile.kr/datas/e3ea40d129f470029c3bf2e4c4cbd488.jpg,서귀포시,"55,000",예약필수
196,중문카트장,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111237336,https://www.jejumobile.kr/datas/2bb2b36dcaff2d25f8b51fce7d65b58e.jpg,서귀포시,"15,000",
197,더힐링타임 족욕+음료권,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111240293,https://www.jejumobile.kr/datas/bff56427524555bd113749356b6f9a04.jpg,제주시,"9,000",
198,캐릭파크 입장+숲속바이크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111245747,https://www.jejumobile.kr/datas/6111a328298819007041df2e13c12502.jpg,제주시 동부,"22,000",
199,베니스랜드 입장권+곤돌라 체험+박물관,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111247202,https://www.jejumobile.kr/datas/645cbd5e4fd94dab42eda4fd74e00e06.jpg,서귀포시 동부,"12,000",
200,석예원 본초족욕 성산점,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111258412,https://www.jejumobile.kr/datas/6287cfb8d0527734d7f214492e3f46f6.jpg,서귀포시 동부,"9,000",예약필수
201,서광카트|사격체험장,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111258677,https://www.jejumobile.kr/datas/b228dd2095bd6d54dde8a6e974898467.jpg,서귀포시 서부,"12,500",예약필수
202,뷰제주하늘승마ATV - ATV 기본코스,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111260173,https://www.jejumobile.kr/datas/0b9bd81935415a9fddc435d257a1d97e.jpg,서귀포시 동부,"21,000",
203,허브동산 입장권,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111262832,https://www.jejumobile.kr/datas/2706ea752642c83f77211c2d18f2dcff.jpg,서귀포시 동부,"9,000",
204,뷰제주하늘승마ATV - ATV 장거리코스,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111262892,https://www.jejumobile.kr/datas/75b9baf982924589acaaadacdb512490.jpg,서귀포시 동부,"39,000",
205,고스트타운,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111269454,https://www.jejumobile.kr/datas/aae6dc84b572e45d669bbf71ceaac1f5.jpg,제주시 서부,"4,900",
206,제주 공룡동물농장,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111275613,https://www.jejumobile.kr/datas/495b53edc68295b455a3de7689a05146.jpg,서귀포시 동부,"7,900",
207,중문 초콜릿랜드 입장+마카롱만들기체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111279012,https://www.jejumobile.kr/datas/fc28b61115118fefca1a67ba923ab01a.JPG,서귀포시,"13,000",
208,허브동산 입장+족욕체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111300550,https://www.jejumobile.kr/datas/4147e3c36e2d457aa40f01301074445b.jpg,서귀포시 동부,"19,000",
209,제주카약,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111300493,https://www.jejumobile.kr/datas/7aab9f3eca34533e94295be1b4426b24.jpg,서귀포시 동부,"10,000",
210,플레이박스 VR_수목원테마파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111310247,https://www.jejumobile.kr/datas/cbf8a503d0852f948362e4ea589a48c5.jpg,제주시,"4,000",
211,중문레져UTV 슈퍼버기카,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111314904,https://www.jejumobile.kr/datas/cdfea30c29bcba846d43b91ad46b1049.jpg,서귀포시,"63,000",예약필수
212,중문마사지_사전예약필수,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111318276,https://www.jejumobile.kr/datas/33bd2d466500a23750c3c8131e1152fd.jpg,서귀포시,"60,000",예약필수
213,세리월드 승마,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111323495,https://www.jejumobile.kr/datas/60de2b2309ac5d0820837bc79755b6d8.jpg,서귀포시,"9,000",
214,블루마운틴 4255 커피족욕+아메리카노 1잔 |성산카페|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111323777,https://www.jejumobile.kr/datas/1fa41b283fb28cb659f3629d8a11b289.jpg,서귀포시 동부,"10,000",예약필수
215,세리월드 동화속으로 미로공원,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111324543,https://www.jejumobile.kr/datas/09a9493b1be96affd66129297b91977f.jpg,서귀포시,"3,000",
216,세리월드 카트,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111326280,https://www.jejumobile.kr/datas/fc228db36492654445ca08179d3c4b19.jpg,서귀포시,"12,500",
217,서피플 서핑스쿨,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111327689,https://www.jejumobile.kr/datas/1603da950c34cb8733182baac877f453.jpg,제주시 서부,"48,000",예약필수
218,대유ATV수렵사격랜드- 라이플사격,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111340739,https://www.jejumobile.kr/datas/07ce8914a5aec0204afc7b66a170677d.jpg,서귀포시 서부,"35,100",
219,수목원길 본초족욕_수목원테마파크,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111343209,https://www.jejumobile.kr/datas/4dde5443297ade36fd5507d913632c98.jpg,제주시,"8,000",예약필수
220,대유ATV수렵사격랜드- 클레이사격,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111344123,https://www.jejumobile.kr/datas/46ae047716ec1e13d7b3f2c8313069b8.jpg,서귀포시 서부,"39,900",
221,대유ATV수렵사격랜드- 권총실탄사격,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111346727,https://www.jejumobile.kr/datas/a7fdc994143ef34187c07bf52cf7c6cd.jpg,서귀포시 서부,"13,000",
222,대유ATV수렵사격랜드  - ATV,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111348960,https://www.jejumobile.kr/datas/59bf5ec8e1933cba0805bd65333789b1.jpg,서귀포시 서부,"24,000",
223,진돼지+본초족욕_수목원길 |제주맛집|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111358197,https://www.jejumobile.kr/datas/5060963aea441cb765d708cba4d5d383.jpg,제주시,"60,000",예약필수
224,제주 공룡동물농장+산소힐링피아+인체의신비,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111389333,https://www.jejumobile.kr/datas/912947663c42d65536663018ab8f07ec.jpg,서귀포시 동부,"9,900",
225,제주이야기_송당점 천연화장품 만들기체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111416979,https://www.jejumobile.kr/datas/d51f87b8a00e55767fb8fe97599ccbc7.jpg,제주시 동부,"10,000",
226,서귀포다이브_보트체험다이빙,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111432340,https://www.jejumobile.kr/datas/8d5108b31491ffa4210ffb3f5432f00d.jpg,서귀포시,"100,000",
227,허브동산 입장+족욕체험+미니골프,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111435176,https://www.jejumobile.kr/datas/9c06e9c3619e7d9b0bc77bf06386f5f6.jpg,서귀포시 동부,"30,000",
228,허브동산 입장+미니골프,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111437203,https://www.jejumobile.kr/datas/0427b561ba0e58098d1f80e123153f93.jpg,서귀포시 동부,"17,000",
229,카파이풋 족욕,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111442613,https://www.jejumobile.kr/datas/4a76ff3206ce1f29639b75b3f56982df.jpg,서귀포시 서부,"10,900",예약필수
230,레포츠랜드_카트| 짚라인 | 서바이벌,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111448103,https://www.jejumobile.kr/datas/aff49cc5b174b8c37ecb98846832cf17.jpg,제주시 동부,"10,400",
231,김녕왕발통 깡통열차_|제주왕발통|월정리왕발통|월정왕발통,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111485870,https://www.jejumobile.kr/datas/a1500c27c96a37ff69f5d863ae4acd51.jpg,제주시 동부,"4,800",예약필수
232,제주왕감귤체험농장_한라봉체험,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111510102,https://www.jejumobile.kr/datas/7dc47a21764513b5e0dba80cafaa93af.jpg,서귀포시 동부,"5,500",
233,곱은달 반지만들기 체험|이색체험|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111580407,https://www.jejumobile.kr/datas/b7036947f390719e9c36063583cea805.jpg,서귀포시 동부,"37,000",예약필수
234,해비치호텔앤드리조트 하노루 한우모둠특선,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111641198,https://www.jejumobile.kr/datas/556362d59da5904cae55438ed7406535.jpg,서귀포시 동부,"222,300",예약필수
235,국제리더스클럽|제주|해양액티비티|스노쿨링|패들보드|카약|조천|,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111655189,https://www.jejumobile.kr/datas/c90507ecf0429295317bdb5a0cd34d28.jpg,제주시,"12,000",예약필수
236,더블케이 다이빙 사관학교|해양레저|다이빙|제주,https://www.jeju.com/item/ss_view.html?agt=jeju&prdno=111678399,https://www.jejumobile.kr/datas/dccc127b6ac17cf64c05808135b31118.jpg,서귀포시,"231,000",예약필수
